count,type,sub
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
1,0,3
